country,state,year,quarter,entity_type,district&pin,registered_users
india,andhra-pradesh,2020,Q2,district,west godavari,944829
india,andhra-pradesh,2020,Q2,district,spsr nellore,854459
india,andhra-pradesh,2020,Q2,district,prakasam,830709
india,andhra-pradesh,2020,Q2,pincode,517501,156221
india,andhra-pradesh,2020,Q2,pincode,517507,138735
india,andhra-pradesh,2020,Q2,pincode,530016,120621
india,andhra-pradesh,2020,Q2,pincode,515001,119223
india,andhra-pradesh,2020,Q2,pincode,518002,112673
india,andhra-pradesh,2020,Q2,pincode,516001,111898
india,andhra-pradesh,2020,Q2,pincode,516360,98803
india,andhra-pradesh,2020,Q2,pincode,524002,93834
india,andhra-pradesh,2020,Q2,pincode,530026,93224
india,andhra-pradesh,2020,Q2,pincode,520010,91299
india,andhra-pradesh,2020,Q3,district,visakhapatnam,2058346
india,andhra-pradesh,2020,Q3,district,east godavari,1601940
india,andhra-pradesh,2020,Q3,district,krishna,1599289
india,andhra-pradesh,2020,Q3,district,guntur,1567595
india,andhra-pradesh,2020,Q3,district,chittoor,1506503
india,andhra-pradesh,2020,Q3,district,anantapur,1186851
india,andhra-pradesh,2020,Q3,district,kurnool,1132240
india,andhra-pradesh,2020,Q3,district,west godavari,1053674
india,andhra-pradesh,2020,Q3,district,spsr nellore,937176
india,andhra-pradesh,2020,Q3,district,prakasam,915240
india,andhra-pradesh,2020,Q3,pincode,517501,166768
india,andhra-pradesh,2020,Q3,pincode,517507,149001
india,andhra-pradesh,2020,Q3,pincode,515001,128227
india,andhra-pradesh,2020,Q3,pincode,530016,128059
india,andhra-pradesh,2020,Q3,pincode,518002,121529
india,andhra-pradesh,2020,Q3,pincode,516001,120997
india,andhra-pradesh,2020,Q3,pincode,516360,108073
india,andhra-pradesh,2020,Q3,pincode,524002,102103
india,andhra-pradesh,2020,Q3,pincode,530026,99754
india,andhra-pradesh,2020,Q3,pincode,520010,97752
india,andhra-pradesh,2020,Q4,district,visakhapatnam,2209658
india,andhra-pradesh,2020,Q4,district,east godavari,1746280
india,andhra-pradesh,2020,Q4,district,krishna,1744028
india,andhra-pradesh,2020,Q4,district,guntur,1712940
india,andhra-pradesh,2020,Q4,district,chittoor,1631331
india,andhra-pradesh,2020,Q4,district,anantapur,1295872
india,andhra-pradesh,2020,Q4,district,kurnool,1230466
india,andhra-pradesh,2020,Q4,district,west godavari,1163179
india,andhra-pradesh,2020,Q4,district,spsr nellore,1022944
india,andhra-pradesh,2020,Q4,district,prakasam,999462
india,andhra-pradesh,2020,Q4,pincode,517501,178328
india,andhra-pradesh,2020,Q4,pincode,517507,160062
india,andhra-pradesh,2020,Q4,pincode,515001,137945
india,andhra-pradesh,2020,Q4,pincode,530016,136049
india,andhra-pradesh,2020,Q4,pincode,518002,130871
india,andhra-pradesh,2020,Q4,pincode,516001,130500
india,andhra-pradesh,2020,Q4,pincode,516360,117397
india,andhra-pradesh,2020,Q4,pincode,524002,110746
india,andhra-pradesh,2020,Q4,pincode,530026,106320
india,andhra-pradesh,2020,Q4,pincode,520010,104956
india,andhra-pradesh,2021,Q1,district,visakhapatnam,2368081
india,andhra-pradesh,2021,Q1,district,east godavari,1878769
india,andhra-pradesh,2021,Q1,district,krishna,1876458
india,andhra-pradesh,2021,Q1,district,guntur,1843237
india,andhra-pradesh,2021,Q1,district,chittoor,1751420
india,andhra-pradesh,2021,Q1,district,anantapur,1394849
india,andhra-pradesh,2021,Q1,district,kurnool,1323411
india,andhra-pradesh,2021,Q1,district,west godavari,1254117
india,andhra-pradesh,2021,Q1,district,spsr nellore,1100541
india,andhra-pradesh,2021,Q1,district,prakasam,1075936
india,andhra-pradesh,2021,Q1,pincode,517501,190712
india,andhra-pradesh,2021,Q1,pincode,517507,171417
india,andhra-pradesh,2021,Q1,pincode,515001,147941
india,andhra-pradesh,2021,Q1,pincode,530016,145206
india,andhra-pradesh,2021,Q1,pincode,518002,140153
india,andhra-pradesh,2021,Q1,pincode,516001,139840
india,andhra-pradesh,2021,Q1,pincode,516360,126260
india,andhra-pradesh,2021,Q1,pincode,524002,118730
india,andhra-pradesh,2021,Q1,pincode,530026,113581
india,andhra-pradesh,2021,Q1,pincode,520010,112324
india,andhra-pradesh,2021,Q2,district,visakhapatnam,2526830
india,andhra-pradesh,2021,Q2,district,east godavari,2006272
india,andhra-pradesh,2021,Q2,district,krishna,2002662
india,andhra-pradesh,2021,Q2,district,guntur,1968681
india,andhra-pradesh,2021,Q2,district,chittoor,1870723
india,andhra-pradesh,2021,Q2,district,anantapur,1492738
india,andhra-pradesh,2021,Q2,district,kurnool,1415585
india,andhra-pradesh,2021,Q2,district,west godavari,1339377
india,andhra-pradesh,2021,Q2,district,spsr nellore,1176334
india,andhra-pradesh,2021,Q2,district,prakasam,1151232
india,andhra-pradesh,2021,Q2,pincode,517501,203005
india,andhra-pradesh,2021,Q2,pincode,517507,182425
india,andhra-pradesh,2021,Q2,pincode,515001,157649
india,andhra-pradesh,2021,Q2,pincode,530016,154509
india,andhra-pradesh,2021,Q2,pincode,518002,149368
india,andhra-pradesh,2021,Q2,pincode,516001,148851
india,andhra-pradesh,2021,Q2,pincode,516360,134622
india,andhra-pradesh,2021,Q2,pincode,524002,126459
india,andhra-pradesh,2021,Q2,pincode,530026,120973
india,andhra-pradesh,2021,Q2,pincode,520010,119561
india,andhra-pradesh,2021,Q3,district,visakhapatnam,2707931
india,andhra-pradesh,2021,Q3,district,east godavari,2150622
india,andhra-pradesh,2021,Q3,district,krishna,2145423
india,andhra-pradesh,2021,Q3,district,guntur,2110878
india,andhra-pradesh,2021,Q3,district,chittoor,2007011
india,andhra-pradesh,2021,Q3,district,anantapur,1606735
india,andhra-pradesh,2021,Q3,district,kurnool,1522196
india,andhra-pradesh,2021,Q3,district,west godavari,1436576
india,andhra-pradesh,2021,Q3,district,spsr nellore,1263550
india,andhra-pradesh,2021,Q3,district,prakasam,1239147
india,andhra-pradesh,2021,Q3,pincode,517501,216777
india,andhra-pradesh,2021,Q3,pincode,517507,194860
india,andhra-pradesh,2021,Q3,pincode,515001,168654
india,andhra-pradesh,2021,Q3,pincode,530016,164812
india,andhra-pradesh,2021,Q3,pincode,518002,159802
india,andhra-pradesh,2021,Q3,pincode,516001,158891
india,andhra-pradesh,2021,Q3,pincode,516360,144068
india,andhra-pradesh,2021,Q3,pincode,524002,135136
india,andhra-pradesh,2021,Q3,pincode,530026,129270
india,andhra-pradesh,2021,Q3,pincode,520010,127618
india,andhra-pradesh,2021,Q4,district,visakhapatnam,2888774
india,andhra-pradesh,2021,Q4,district,east godavari,2294347
india,andhra-pradesh,2021,Q4,district,krishna,2288148
india,andhra-pradesh,2021,Q4,district,guntur,2252443
india,andhra-pradesh,2021,Q4,district,chittoor,2141818
india,andhra-pradesh,2021,Q4,district,anantapur,1719437
india,andhra-pradesh,2021,Q4,district,kurnool,1628242
india,andhra-pradesh,2021,Q4,district,west godavari,1532898
india,andhra-pradesh,2021,Q4,district,spsr nellore,1349290
india,andhra-pradesh,2021,Q4,district,prakasam,1325728
india,andhra-pradesh,2021,Q4,pincode,517501,230688
india,andhra-pradesh,2021,Q4,pincode,517507,207174
india,andhra-pradesh,2021,Q4,pincode,515001,179763
india,andhra-pradesh,2021,Q4,pincode,530016,175300
india,andhra-pradesh,2021,Q4,pincode,518002,170267
india,andhra-pradesh,2021,Q4,pincode,516001,169158
india,andhra-pradesh,2021,Q4,pincode,516360,153381
india,andhra-pradesh,2021,Q4,pincode,524002,143764
india,andhra-pradesh,2021,Q4,pincode,530026,137812
india,andhra-pradesh,2021,Q4,pincode,520010,135719
india,andhra-pradesh,2022,Q1,district,visakhapatnam,3061324
india,andhra-pradesh,2022,Q1,district,east godavari,2432305
india,andhra-pradesh,2022,Q1,district,krishna,2423373
india,andhra-pradesh,2022,Q1,district,guntur,2387051
india,andhra-pradesh,2022,Q1,district,chittoor,2270705
india,andhra-pradesh,2022,Q1,district,anantapur,1827094
india,andhra-pradesh,2022,Q1,district,kurnool,1729513
india,andhra-pradesh,2022,Q1,district,west godavari,1626039
india,andhra-pradesh,2022,Q1,district,spsr nellore,1431664
india,andhra-pradesh,2022,Q1,district,prakasam,1408929
india,andhra-pradesh,2022,Q1,pincode,517501,243791
india,andhra-pradesh,2022,Q1,pincode,517507,218905
india,andhra-pradesh,2022,Q1,pincode,515001,190203
india,andhra-pradesh,2022,Q1,pincode,530016,185094
india,andhra-pradesh,2022,Q1,pincode,518002,180102
india,andhra-pradesh,2022,Q1,pincode,516001,179007
india,andhra-pradesh,2022,Q1,pincode,516360,162263
india,andhra-pradesh,2022,Q1,pincode,524002,151939
india,andhra-pradesh,2022,Q1,pincode,530026,145842
india,andhra-pradesh,2022,Q1,pincode,520010,143308
india,andhra-pradesh,2022,Q2,district,visakhapatnam,3226029
india,andhra-pradesh,2022,Q2,district,east godavari,2564165
india,andhra-pradesh,2022,Q2,district,krishna,2552107
india,andhra-pradesh,2022,Q2,district,guntur,2514794
india,andhra-pradesh,2022,Q2,district,chittoor,2392549
india,andhra-pradesh,2022,Q2,district,anantapur,1928213
india,andhra-pradesh,2022,Q2,district,kurnool,1825280
india,andhra-pradesh,2022,Q2,district,west godavari,1714357
india,andhra-pradesh,2022,Q2,district,spsr nellore,1509927
india,andhra-pradesh,2022,Q2,district,prakasam,1487589
india,andhra-pradesh,2022,Q2,pincode,517501,256290
india,andhra-pradesh,2022,Q2,pincode,517507,229983
india,andhra-pradesh,2022,Q2,pincode,515001,200266
india,andhra-pradesh,2022,Q2,pincode,530016,194513
india,andhra-pradesh,2022,Q2,pincode,518002,189505
india,andhra-pradesh,2022,Q2,pincode,516001,188295
india,andhra-pradesh,2022,Q2,pincode,516360,170855
india,andhra-pradesh,2022,Q2,pincode,524002,159834
india,andhra-pradesh,2022,Q2,pincode,530026,153586
india,andhra-pradesh,2022,Q2,pincode,520010,150546
india,andhra-pradesh,2022,Q3,district,visakhapatnam,3397514
india,andhra-pradesh,2022,Q3,district,east godavari,2702234
india,andhra-pradesh,2022,Q3,district,krishna,2685215
india,andhra-pradesh,2022,Q3,district,guntur,2647100
india,andhra-pradesh,2022,Q3,district,chittoor,2517657
india,andhra-pradesh,2022,Q3,district,anantapur,2030824
india,andhra-pradesh,2022,Q3,district,kurnool,1924127
india,andhra-pradesh,2022,Q3,district,west godavari,1805967
india,andhra-pradesh,2022,Q3,district,spsr nellore,1588875
india,andhra-pradesh,2022,Q3,district,prakasam,1567520
india,andhra-pradesh,2022,Q3,pincode,517501,269370
india,andhra-pradesh,2022,Q3,pincode,517507,241720
india,andhra-pradesh,2022,Q3,pincode,515001,210661
india,andhra-pradesh,2022,Q3,pincode,530016,204230
india,andhra-pradesh,2022,Q3,pincode,518002,199354
india,andhra-pradesh,2022,Q3,pincode,516001,197910
india,andhra-pradesh,2022,Q3,pincode,516360,179806
india,andhra-pradesh,2022,Q3,pincode,524002,168015
india,andhra-pradesh,2022,Q3,pincode,530026,161715
india,andhra-pradesh,2022,Q3,pincode,520010,158071
india,andhra-pradesh,2022,Q4,district,visakhapatnam,3566854
india,andhra-pradesh,2022,Q4,district,east godavari,2835087
india,andhra-pradesh,2022,Q4,district,krishna,2813645
india,andhra-pradesh,2022,Q4,district,guntur,2774365
india,andhra-pradesh,2022,Q4,district,chittoor,2636036
india,andhra-pradesh,2022,Q4,district,anantapur,2128066
india,andhra-pradesh,2022,Q4,district,kurnool,2018290
india,andhra-pradesh,2022,Q4,district,west godavari,1893310
india,andhra-pradesh,2022,Q4,district,spsr nellore,1663684
india,andhra-pradesh,2022,Q4,district,prakasam,1642503
india,andhra-pradesh,2022,Q4,pincode,517501,282766
india,andhra-pradesh,2022,Q4,pincode,517507,253314
india,andhra-pradesh,2022,Q4,pincode,515001,221328
india,andhra-pradesh,2022,Q4,pincode,530016,214155
india,andhra-pradesh,2022,Q4,pincode,518002,209376
india,andhra-pradesh,2022,Q4,pincode,516001,207725
india,andhra-pradesh,2022,Q4,pincode,516360,188768
india,andhra-pradesh,2022,Q4,pincode,524002,176415
india,andhra-pradesh,2022,Q4,pincode,530026,169957
india,andhra-pradesh,2022,Q4,pincode,520010,165734
india,arunachal-pradesh,2018,Q1,district,papum pare,7649
india,arunachal-pradesh,2018,Q1,district,west kameng,2202
india,arunachal-pradesh,2018,Q1,district,east siang,1803
india,arunachal-pradesh,2018,Q1,district,tawang,1525
india,arunachal-pradesh,2018,Q1,district,changlang,1208
india,arunachal-pradesh,2018,Q1,district,lohit,1207
india,arunachal-pradesh,2018,Q1,district,west siang,846
india,arunachal-pradesh,2018,Q1,district,namsai,737
india,arunachal-pradesh,2018,Q1,district,lower dibang valley,601
india,arunachal-pradesh,2018,Q1,district,upper subansiri,572
india,arunachal-pradesh,2018,Q1,pincode,791110,2316
india,arunachal-pradesh,2018,Q1,pincode,791111,2203
india,arunachal-pradesh,2018,Q1,pincode,791113,1475
india,arunachal-pradesh,2018,Q1,pincode,791102,1471
india,arunachal-pradesh,2018,Q1,pincode,790104,1139
india,arunachal-pradesh,2018,Q1,pincode,791001,969
india,arunachal-pradesh,2018,Q1,pincode,791109,857
india,arunachal-pradesh,2018,Q1,pincode,792103,829
india,arunachal-pradesh,2018,Q1,pincode,792001,828
india,arunachal-pradesh,2018,Q1,pincode,790116,766
india,arunachal-pradesh,2018,Q2,district,papum pare,11418
india,arunachal-pradesh,2018,Q2,district,west kameng,3442
india,arunachal-pradesh,2018,Q2,district,east siang,2646
india,arunachal-pradesh,2018,Q2,district,tawang,2266
india,arunachal-pradesh,2018,Q2,district,changlang,2014
india,arunachal-pradesh,2018,Q2,district,lohit,1898
india,arunachal-pradesh,2018,Q2,district,namsai,1276
india,arunachal-pradesh,2018,Q2,district,west siang,1224
india,arunachal-pradesh,2018,Q2,district,lower dibang valley,893
india,arunachal-pradesh,2018,Q2,district,upper subansiri,883
india,arunachal-pradesh,2018,Q2,pincode,791110,3488
india,arunachal-pradesh,2018,Q2,pincode,791111,3272
india,arunachal-pradesh,2018,Q2,pincode,791113,2219
india,arunachal-pradesh,2018,Q2,pincode,791102,2212
india,arunachal-pradesh,2018,Q2,pincode,790104,1698
india,arunachal-pradesh,2018,Q2,pincode,792103,1457
india,arunachal-pradesh,2018,Q2,pincode,791001,1421
india,arunachal-pradesh,2018,Q2,pincode,792001,1315
india,arunachal-pradesh,2018,Q2,pincode,791109,1231
india,arunachal-pradesh,2018,Q2,pincode,790116,1213
india,arunachal-pradesh,2018,Q3,district,papum pare,16009
india,arunachal-pradesh,2018,Q3,district,west kameng,4765
india,arunachal-pradesh,2018,Q3,district,east siang,3590
india,arunachal-pradesh,2018,Q3,district,tawang,3112
india,arunachal-pradesh,2018,Q3,district,changlang,2889
india,arunachal-pradesh,2018,Q3,district,lohit,2612
india,arunachal-pradesh,2018,Q3,district,namsai,1862
india,arunachal-pradesh,2018,Q3,district,west siang,1652
india,arunachal-pradesh,2018,Q3,district,lower dibang valley,1286
india,arunachal-pradesh,2018,Q3,district,tirap,1226
india,arunachal-pradesh,2018,Q3,pincode,791110,4872
india,arunachal-pradesh,2018,Q3,pincode,791111,4610
india,arunachal-pradesh,2018,Q3,pincode,791113,3178
india,arunachal-pradesh,2018,Q3,pincode,791102,3077
india,arunachal-pradesh,2018,Q3,pincode,790104,2328
india,arunachal-pradesh,2018,Q3,pincode,792103,2067
india,arunachal-pradesh,2018,Q3,pincode,791001,1907
india,arunachal-pradesh,2018,Q3,pincode,792001,1819
india,arunachal-pradesh,2018,Q3,pincode,790116,1623
india,arunachal-pradesh,2018,Q3,pincode,791109,1612
india,arunachal-pradesh,2018,Q4,district,papum pare,21342
india,arunachal-pradesh,2018,Q4,district,west kameng,6492
india,arunachal-pradesh,2018,Q4,district,east siang,4813
india,arunachal-pradesh,2018,Q4,district,tawang,4085
india,arunachal-pradesh,2018,Q4,district,changlang,4036
india,arunachal-pradesh,2018,Q4,district,lohit,3588
india,arunachal-pradesh,2018,Q4,district,namsai,2495
india,arunachal-pradesh,2018,Q4,district,west siang,2117
india,arunachal-pradesh,2018,Q4,district,lower dibang valley,1827
india,arunachal-pradesh,2018,Q4,district,tirap,1684
india,arunachal-pradesh,2018,Q4,pincode,791110,6599
india,arunachal-pradesh,2018,Q4,pincode,791111,6225
india,arunachal-pradesh,2018,Q4,pincode,791113,4115
india,arunachal-pradesh,2018,Q4,pincode,791102,4109
india,arunachal-pradesh,2018,Q4,pincode,790104,3034
india,arunachal-pradesh,2018,Q4,pincode,792103,2741
india,arunachal-pradesh,2018,Q4,pincode,792001,2577
india,arunachal-pradesh,2018,Q4,pincode,791001,2444
india,arunachal-pradesh,2018,Q4,pincode,790116,2206
india,arunachal-pradesh,2018,Q4,pincode,791109,2071
india,arunachal-pradesh,2019,Q1,district,papum pare,26298
india,arunachal-pradesh,2019,Q1,district,west kameng,8115
india,arunachal-pradesh,2019,Q1,district,east siang,5899
india,arunachal-pradesh,2019,Q1,district,changlang,5210
india,arunachal-pradesh,2019,Q1,district,tawang,5023
india,arunachal-pradesh,2019,Q1,district,lohit,4416
india,arunachal-pradesh,2019,Q1,district,namsai,3153
india,arunachal-pradesh,2019,Q1,district,west siang,2656
india,arunachal-pradesh,2019,Q1,district,lower dibang valley,2314
india,arunachal-pradesh,2019,Q1,district,tirap,2082
india,arunachal-pradesh,2019,Q1,pincode,791110,8094
india,arunachal-pradesh,2019,Q1,pincode,791111,7673
india,arunachal-pradesh,2019,Q1,pincode,791113,5140
india,arunachal-pradesh,2019,Q1,pincode,791102,5030
india,arunachal-pradesh,2019,Q1,pincode,790104,3751
india,arunachal-pradesh,2019,Q1,pincode,792103,3477
india,arunachal-pradesh,2019,Q1,pincode,792001,3160
india,arunachal-pradesh,2019,Q1,pincode,791001,3103
india,arunachal-pradesh,2019,Q1,pincode,790116,2798
india,arunachal-pradesh,2019,Q1,pincode,791109,2519
india,arunachal-pradesh,2019,Q2,district,papum pare,32800
india,arunachal-pradesh,2019,Q2,district,west kameng,9782
india,arunachal-pradesh,2019,Q2,district,east siang,7319
india,arunachal-pradesh,2019,Q2,district,changlang,6884
india,arunachal-pradesh,2019,Q2,district,tawang,5908
india,arunachal-pradesh,2019,Q2,district,lohit,5485
india,arunachal-pradesh,2019,Q2,district,namsai,3914
india,arunachal-pradesh,2019,Q2,district,west siang,3393
india,arunachal-pradesh,2019,Q2,district,lower dibang valley,2842
india,arunachal-pradesh,2019,Q2,district,tirap,2697
india,arunachal-pradesh,2019,Q2,pincode,791110,10055
india,arunachal-pradesh,2019,Q2,pincode,791111,9597
india,arunachal-pradesh,2019,Q2,pincode,791113,6418
india,arunachal-pradesh,2019,Q2,pincode,791102,6283
india,arunachal-pradesh,2019,Q2,pincode,790104,4437
india,arunachal-pradesh,2019,Q2,pincode,792103,4369
india,arunachal-pradesh,2019,Q2,pincode,791001,3960
india,arunachal-pradesh,2019,Q2,pincode,792001,3918
india,arunachal-pradesh,2019,Q2,pincode,790116,3335
india,arunachal-pradesh,2019,Q2,pincode,791109,3151
india,arunachal-pradesh,2019,Q3,district,papum pare,38845
india,arunachal-pradesh,2019,Q3,district,west kameng,11186
