country,state,year,entity_type,quarter,district&pincode,transaction_count,total_amount
india,odisha,2022,pincode,Q4,760001,5490906,8353880342
india,odisha,2022,pincode,Q4,751024,5228578,5125383368
india,odisha,2022,pincode,Q4,752054,3740660,4476640471
india,odisha,2022,pincode,Q4,751006,3497250,4863355666
india,odisha,2022,pincode,Q4,751012,3336182,3518666497
india,odisha,2022,pincode,Q4,751003,3228567,3678598398
india,odisha,2022,pincode,Q4,751019,2997591,3905997743
india,puducherry,2018,district,Q1,puducherry,86486,136205607
india,puducherry,2018,district,Q1,karaikal,10266,17996501
india,puducherry,2018,district,Q1,yanam,5948,9167584
india,puducherry,2018,district,Q1,mahe,1512,2456276
india,puducherry,2018,pincode,Q1,605001,18580,28058155
india,puducherry,2018,pincode,Q1,605110,9345,13842443
india,puducherry,2018,pincode,Q1,605107,7493,7570760
india,puducherry,2018,pincode,Q1,609602,7123,12763712
india,puducherry,2018,pincode,Q1,605008,6302,12458779
india,puducherry,2018,pincode,Q1,533464,5948,9167584
india,puducherry,2018,pincode,Q1,605009,5641,8408678
india,puducherry,2018,pincode,Q1,605014,5630,6013806
india,puducherry,2018,pincode,Q1,605004,5364,10811341
india,puducherry,2018,pincode,Q1,605013,4397,8528010
india,puducherry,2018,district,Q2,puducherry,102722,224950541
india,puducherry,2018,district,Q2,karaikal,18649,42127264
india,puducherry,2018,district,Q2,yanam,6204,15165659
india,puducherry,2018,district,Q2,mahe,2686,3557654
india,puducherry,2018,pincode,Q2,605001,18495,37995580
india,puducherry,2018,pincode,Q2,609602,13253,28014435
india,puducherry,2018,pincode,Q2,605110,11376,22195528
india,puducherry,2018,pincode,Q2,605107,9663,18000647
india,puducherry,2018,pincode,Q2,605008,7543,18002920
india,puducherry,2018,pincode,Q2,605004,7375,18377552
india,puducherry,2018,pincode,Q2,605009,7188,17711370
india,puducherry,2018,pincode,Q2,533464,6204,15165659
india,puducherry,2018,pincode,Q2,605013,5546,13256853
india,puducherry,2018,pincode,Q2,605014,5270,8854892
india,puducherry,2018,district,Q3,puducherry,147716,334779012
india,puducherry,2018,district,Q3,karaikal,23605,56668700
india,puducherry,2018,district,Q3,yanam,14243,20556914
india,puducherry,2018,district,Q3,mahe,4707,5653448
india,puducherry,2018,pincode,Q3,605001,25761,53968835
india,puducherry,2018,pincode,Q3,605110,15031,30719719
india,puducherry,2018,pincode,Q3,609602,14900,31103920
india,puducherry,2018,pincode,Q3,533464,14243,20556914
india,puducherry,2018,pincode,Q3,605107,13789,26845964
india,puducherry,2018,pincode,Q3,605008,10927,26497104
india,puducherry,2018,pincode,Q3,605009,10910,26011406
india,puducherry,2018,pincode,Q3,605014,10801,15494754
india,puducherry,2018,pincode,Q3,605004,10008,27946024
india,puducherry,2018,pincode,Q3,605013,7513,21852655
india,puducherry,2018,district,Q4,puducherry,253397,511150128
india,puducherry,2018,district,Q4,karaikal,34809,77106295
india,puducherry,2018,district,Q4,yanam,14991,30135590
india,puducherry,2018,district,Q4,mahe,4767,7299650
india,puducherry,2018,pincode,Q4,605001,37035,78460607
india,puducherry,2018,pincode,Q4,605110,25680,50946222
india,puducherry,2018,pincode,Q4,605107,24402,41513534
india,puducherry,2018,pincode,Q4,609602,21548,44555464
india,puducherry,2018,pincode,Q4,605009,20103,39314931
india,puducherry,2018,pincode,Q4,605008,19942,40109675
india,puducherry,2018,pincode,Q4,605004,17876,38997179
india,puducherry,2018,pincode,Q4,533464,14991,30135590
india,puducherry,2018,pincode,Q4,605014,14326,19083463
india,puducherry,2018,pincode,Q4,605013,13969,32965558
india,puducherry,2019,district,Q1,puducherry,422723,753546044
india,puducherry,2019,district,Q1,karaikal,47329,97328630
india,puducherry,2019,district,Q1,yanam,24489,44751664
india,puducherry,2019,district,Q1,mahe,6551,10846685
india,puducherry,2019,pincode,Q1,605001,95615,184464722
india,puducherry,2019,pincode,Q1,605110,36145,68934039
india,puducherry,2019,pincode,Q1,605009,35208,58126077
india,puducherry,2019,pincode,Q1,605008,31710,51818824
india,puducherry,2019,pincode,Q1,605107,31486,51342231
india,puducherry,2019,pincode,Q1,609602,28604,55456886
india,puducherry,2019,pincode,Q1,605014,27108,27468511
india,puducherry,2019,pincode,Q1,605004,25937,51762956
india,puducherry,2019,pincode,Q1,533464,24489,44751664
india,puducherry,2019,pincode,Q1,605013,21374,45799741
india,puducherry,2019,district,Q2,puducherry,519810,1075863296
india,puducherry,2019,district,Q2,karaikal,31079,75135164
india,puducherry,2019,district,Q2,yanam,23022,49923875
india,puducherry,2019,district,Q2,mahe,6166,10524574
india,puducherry,2019,pincode,Q2,605001,193489,426451666
india,puducherry,2019,pincode,Q2,605110,37689,77094898
india,puducherry,2019,pincode,Q2,605008,30609,61964965
india,puducherry,2019,pincode,Q2,605009,29416,60762211
india,puducherry,2019,pincode,Q2,605004,29189,61710656
india,puducherry,2019,pincode,Q2,605107,28573,52854662
india,puducherry,2019,pincode,Q2,605011,25016,52098809
india,puducherry,2019,pincode,Q2,605013,23565,52813502
india,puducherry,2019,pincode,Q2,533464,23022,49923875
india,puducherry,2019,pincode,Q2,605014,21852,28876320
india,puducherry,2019,district,Q3,puducherry,629431,1279933924
india,puducherry,2019,district,Q3,karaikal,45737,101419895
india,puducherry,2019,district,Q3,yanam,33240,64060521
india,puducherry,2019,district,Q3,mahe,8418,15294016
india,puducherry,2019,pincode,Q3,605001,173040,472479108
india,puducherry,2019,pincode,Q3,605110,50447,90197698
india,puducherry,2019,pincode,Q3,605004,41099,80181430
india,puducherry,2019,pincode,Q3,605008,41053,80448341
india,puducherry,2019,pincode,Q3,605014,38127,41616308
india,puducherry,2019,pincode,Q3,605009,37590,69190358
india,puducherry,2019,pincode,Q3,605011,35877,70054654
india,puducherry,2019,pincode,Q3,605107,35385,62817766
india,puducherry,2019,pincode,Q3,605013,33930,64912806
india,puducherry,2019,pincode,Q3,533464,33240,64060521
india,puducherry,2019,district,Q4,puducherry,893985,1700000398
india,puducherry,2019,district,Q4,karaikal,58510,122162466
india,puducherry,2019,district,Q4,yanam,48736,91368451
india,puducherry,2019,district,Q4,mahe,11424,18497001
india,puducherry,2019,pincode,Q4,605001,226313,555018146
india,puducherry,2019,pincode,Q4,605110,73196,132596108
india,puducherry,2019,pincode,Q4,605014,65254,51107352
india,puducherry,2019,pincode,Q4,605004,57316,111318913
india,puducherry,2019,pincode,Q4,605008,56648,106132927
india,puducherry,2019,pincode,Q4,605009,53365,95291322
india,puducherry,2019,pincode,Q4,605011,51998,96918890
india,puducherry,2019,pincode,Q4,605002,51653,100894192
india,puducherry,2019,pincode,Q4,605107,49697,85686172
india,puducherry,2019,pincode,Q4,533464,48736,91368451
india,puducherry,2020,district,Q1,puducherry,1060927,1916832756
india,puducherry,2020,district,Q1,karaikal,68088,136347281
india,puducherry,2020,district,Q1,yanam,65016,129871509
india,puducherry,2020,district,Q1,mahe,13890,22225930
india,puducherry,2020,pincode,Q1,605002,250193,607417165
india,puducherry,2020,pincode,Q1,605110,95145,157067778
india,puducherry,2020,pincode,Q1,605014,72549,57769171
india,puducherry,2020,pincode,Q1,605004,68675,132229544
india,puducherry,2020,pincode,Q1,605008,67547,121217949
india,puducherry,2020,pincode,Q1,605001,65279,102078051
india,puducherry,2020,pincode,Q1,533464,65016,129871509
india,puducherry,2020,pincode,Q1,605009,64550,110614565
india,puducherry,2020,pincode,Q1,605107,61507,100308696
india,puducherry,2020,pincode,Q1,605011,59095,104857366
india,puducherry,2020,district,Q2,puducherry,868930,1652466844
india,puducherry,2020,district,Q2,yanam,78024,142084095
india,puducherry,2020,district,Q2,karaikal,64779,128626212
india,puducherry,2020,district,Q2,mahe,21650,36853827
india,puducherry,2020,pincode,Q2,605002,214453,575796922
india,puducherry,2020,pincode,Q2,605110,99127,160548680
india,puducherry,2020,pincode,Q2,533464,78024,142084095
india,puducherry,2020,pincode,Q2,605107,68648,106402037
india,puducherry,2020,pincode,Q2,605008,64529,109643233
india,puducherry,2020,pincode,Q2,605004,61104,103916385
india,puducherry,2020,pincode,Q2,605009,60243,107030572
india,puducherry,2020,pincode,Q2,605010,40672,66802177
india,puducherry,2020,pincode,Q2,605007,39600,64493209
india,puducherry,2020,pincode,Q2,605011,35334,69997953
india,puducherry,2020,district,Q3,puducherry,1515874,3144232151
india,puducherry,2020,district,Q3,yanam,105613,212350487
india,puducherry,2020,district,Q3,karaikal,85556,201796443
india,puducherry,2020,district,Q3,mahe,23859,39701146
india,puducherry,2020,pincode,Q3,605002,563408,1463605726
india,puducherry,2020,pincode,Q3,605110,130756,231265112
india,puducherry,2020,pincode,Q3,533464,105613,212350487
india,puducherry,2020,pincode,Q3,605008,96375,170852507
india,puducherry,2020,pincode,Q3,605004,93247,174208217
india,puducherry,2020,pincode,Q3,605107,91162,156565879
india,puducherry,2020,pincode,Q3,605009,86795,157999316
india,puducherry,2020,pincode,Q3,605011,62198,124850340
india,puducherry,2020,pincode,Q3,605010,61273,105424472
india,puducherry,2020,pincode,Q3,605013,56558,105330616
india,puducherry,2020,district,Q4,puducherry,2349454,4194543311
india,puducherry,2020,district,Q4,yanam,182547,363312761
india,puducherry,2020,district,Q4,karaikal,141895,310516002
india,puducherry,2020,district,Q4,mahe,42107,62154140
india,puducherry,2020,pincode,Q4,605002,638379,1383994730
india,puducherry,2020,pincode,Q4,605110,224634,371707327
india,puducherry,2020,pincode,Q4,533464,182547,363312761
india,puducherry,2020,pincode,Q4,605008,165010,273704927
india,puducherry,2020,pincode,Q4,605004,162165,284031309
india,puducherry,2020,pincode,Q4,605107,148982,237206375
india,puducherry,2020,pincode,Q4,605009,145128,236730637
india,puducherry,2020,pincode,Q4,605011,129838,238763540
india,puducherry,2020,pincode,Q4,605001,119892,189093474
india,puducherry,2020,pincode,Q4,605013,109509,195796385
india,puducherry,2021,district,Q1,puducherry,2920236,5086390412
india,puducherry,2021,district,Q1,yanam,178609,375222411
india,puducherry,2021,district,Q1,karaikal,161642,360807458
india,puducherry,2021,district,Q1,mahe,48945,76889289
india,puducherry,2021,pincode,Q1,605002,1036280,1941081627
india,puducherry,2021,pincode,Q1,605110,241566,414864451
india,puducherry,2021,pincode,Q1,533464,178609,375222411
india,puducherry,2021,pincode,Q1,605004,169709,304441341
india,puducherry,2021,pincode,Q1,605008,166417,287326790
india,puducherry,2021,pincode,Q1,605009,162355,267262410
india,puducherry,2021,pincode,Q1,605107,161702,276947022
india,puducherry,2021,pincode,Q1,605001,148796,235818154
india,puducherry,2021,pincode,Q1,605011,141034,263566444
india,puducherry,2021,pincode,Q1,605013,122949,219820896
india,puducherry,2021,district,Q2,puducherry,3316123,5610649880
india,puducherry,2021,district,Q2,yanam,212893,448908146
india,puducherry,2021,district,Q2,karaikal,169944,352528451
india,puducherry,2021,district,Q2,mahe,52427,86748217
india,puducherry,2021,pincode,Q2,605002,1448920,2544720176
india,puducherry,2021,pincode,Q2,605110,260753,433244726
india,puducherry,2021,pincode,Q2,533464,212893,448908146
india,puducherry,2021,pincode,Q2,605107,183884,299066521
india,puducherry,2021,pincode,Q2,605008,175805,297898075
india,puducherry,2021,pincode,Q2,605009,174981,286998107
india,puducherry,2021,pincode,Q2,605004,171368,304851936
india,puducherry,2021,pincode,Q2,605010,115420,189558713
india,puducherry,2021,pincode,Q2,605011,111470,201185020
india,puducherry,2021,pincode,Q2,605007,109332,188239611
india,puducherry,2021,district,Q3,puducherry,4514763,7530306876
india,puducherry,2021,district,Q3,yanam,289263,571731114
india,puducherry,2021,district,Q3,karaikal,241468,508474640
india,puducherry,2021,district,Q3,mahe,76232,119461798
india,puducherry,2021,pincode,Q3,605002,1867399,3253487986
india,puducherry,2021,pincode,Q3,605110,346358,583798360
india,puducherry,2021,pincode,Q3,533464,289263,571731114
india,puducherry,2021,pincode,Q3,605107,246787,383395061
india,puducherry,2021,pincode,Q3,605004,239043,424823526
india,puducherry,2021,pincode,Q3,605008,233980,391079600
india,puducherry,2021,pincode,Q3,605009,223798,350806665
india,puducherry,2021,pincode,Q3,605001,207798,307368142
india,puducherry,2021,pincode,Q3,605011,192556,352712595
india,puducherry,2021,pincode,Q3,605013,165590,280835750
india,puducherry,2021,district,Q4,puducherry,5606990,8973636725
india,puducherry,2021,district,Q4,yanam,360182,704806775
india,puducherry,2021,district,Q4,karaikal,300601,586375959
india,puducherry,2021,district,Q4,mahe,101037,158832340
india,puducherry,2021,pincode,Q4,605002,2320004,3824140611
india,puducherry,2021,pincode,Q4,605110,424922,684663384
india,puducherry,2021,pincode,Q4,533464,360182,704806775
india,puducherry,2021,pincode,Q4,605107,302520,460660284
india,puducherry,2021,pincode,Q4,605004,292666,510633275
india,puducherry,2021,pincode,Q4,605008,283470,465029964
india,puducherry,2021,pincode,Q4,605001,279864,395913652
india,puducherry,2021,pincode,Q4,605009,272096,424087700
india,puducherry,2021,pincode,Q4,605011,248717,428758472
india,puducherry,2021,pincode,Q4,605013,200735,334286482
india,puducherry,2022,district,Q1,puducherry,6470067,10377036935
india,puducherry,2022,district,Q1,yanam,410527,819248314
india,puducherry,2022,district,Q1,karaikal,362403,702448183
india,puducherry,2022,district,Q1,mahe,116179,184741472
india,puducherry,2022,pincode,Q1,605002,2725323,4579265602
india,puducherry,2022,pincode,Q1,605110,483083,778386534
india,puducherry,2022,pincode,Q1,533464,410527,819248314
india,puducherry,2022,pincode,Q1,605107,348546,526679480
india,puducherry,2022,pincode,Q1,605004,333638,574236327
india,puducherry,2022,pincode,Q1,605008,323707,527327358
india,puducherry,2022,pincode,Q1,605001,323420,445818706
india,puducherry,2022,pincode,Q1,605009,302620,473150145
india,puducherry,2022,pincode,Q1,605011,275930,465436216
india,puducherry,2022,pincode,Q1,605013,222478,363094240
india,puducherry,2022,district,Q2,puducherry,7617058,11822245859
india,puducherry,2022,district,Q2,yanam,481753,963312236
india,puducherry,2022,district,Q2,karaikal,417480,788877561
india,puducherry,2022,district,Q2,mahe,127396,204309598
india,puducherry,2022,pincode,Q2,605002,3234467,5237678359
india,puducherry,2022,pincode,Q2,605110,554270,874348179
india,puducherry,2022,pincode,Q2,533464,481753,963312236
india,puducherry,2022,pincode,Q2,605107,395111,586804758
india,puducherry,2022,pincode,Q2,605001,383977,513948511
india,puducherry,2022,pincode,Q2,605004,378032,655796309
india,puducherry,2022,pincode,Q2,605008,369960,580134785
india,puducherry,2022,pincode,Q2,605009,345483,530600617
india,puducherry,2022,pincode,Q2,605011,330790,543300710
india,puducherry,2022,pincode,Q2,605007,262208,391506436
india,puducherry,2022,district,Q3,puducherry,5992740,8962290618
india,puducherry,2022,district,Q3,yanam,466305,876565449
india,puducherry,2022,district,Q3,karaikal,456795,825576112
india,puducherry,2022,district,Q3,mahe,126887,189885530
india,puducherry,2022,pincode,Q3,605007,1216338,1890008143
india,puducherry,2022,pincode,Q3,605002,627419,962844480
india,puducherry,2022,pincode,Q3,605110,563619,869084454
india,puducherry,2022,pincode,Q3,533464,466305,876565449
india,puducherry,2022,pincode,Q3,605107,405032,580644927
india,puducherry,2022,pincode,Q3,605004,382590,631864663
india,puducherry,2022,pincode,Q3,605008,378194,573573538
india,puducherry,2022,pincode,Q3,605001,376274,479195564
india,puducherry,2022,pincode,Q3,605009,355144,530966398
india,puducherry,2022,pincode,Q3,605011,333838,548910022
india,puducherry,2022,district,Q4,puducherry,6382870,9121245940
india,puducherry,2022,district,Q4,yanam,536311,969860108
india,puducherry,2022,district,Q4,karaikal,488147,837406336
india,puducherry,2022,district,Q4,mahe,148799,213692492
india,puducherry,2022,pincode,Q4,605007,1538392,2345044522
india,puducherry,2022,pincode,Q4,605110,611796,909780282
india,puducherry,2022,pincode,Q4,533464,536311,969860108
india,puducherry,2022,pincode,Q4,605107,434827,592456098
india,puducherry,2022,pincode,Q4,605001,429947,522069697
india,puducherry,2022,pincode,Q4,605004,417307,672214343
india,puducherry,2022,pincode,Q4,605008,407547,600368372
india,puducherry,2022,pincode,Q4,605009,382364,553491591
india,puducherry,2022,pincode,Q4,605011,365415,584157756
india,puducherry,2022,pincode,Q4,605002,287384,333795571
india,punjab,2018,district,Q1,ludhiana,427197,563038260
india,punjab,2018,district,Q1,sas nagar,285119,465850273
india,punjab,2018,district,Q1,patiala,131111,216716752
india,punjab,2018,district,Q1,jalandhar,118981,193577710
india,punjab,2018,district,Q1,fazilka,100864,118915901
india,punjab,2018,district,Q1,amritsar,98115,200091373
india,punjab,2018,district,Q1,bathinda,96310,151709303
india,punjab,2018,district,Q1,sangrur,89227,118420389
india,punjab,2018,district,Q1,kapurthala,65770,79325181
india,punjab,2018,district,Q1,pathankot,51474,81047251
india,punjab,2018,pincode,Q1,141003,79956,118993261
india,punjab,2018,pincode,Q1,143001,65131,142649152
india,punjab,2018,pincode,Q1,140301,44628,65700553
india,punjab,2018,pincode,Q1,141008,43174,63069858
india,punjab,2018,pincode,Q1,144411,37436,34683081
india,punjab,2018,pincode,Q1,145001,34864,60362429
india,punjab,2018,pincode,Q1,141017,34314,25023877
india,punjab,2018,pincode,Q1,140603,32591,72693533
india,punjab,2018,pincode,Q1,147001,32289,57804363
india,punjab,2018,pincode,Q1,141010,30964,31110524
india,punjab,2018,district,Q2,ludhiana,572930,935892631
india,punjab,2018,district,Q2,sas nagar,387752,730035482
india,punjab,2018,district,Q2,patiala,196259,371254259
india,punjab,2018,district,Q2,jalandhar,158547,333928450
india,punjab,2018,district,Q2,amritsar,147287,334246873
india,punjab,2018,district,Q2,bathinda,146307,267391852
india,punjab,2018,district,Q2,fazilka,132032,203431002
india,punjab,2018,district,Q2,sangrur,125761,193602226
india,punjab,2018,district,Q2,kapurthala,80199,143776925
india,punjab,2018,district,Q2,pathankot,78612,158739383
india,punjab,2018,pincode,Q2,143001,98459,231845409
india,punjab,2018,pincode,Q2,141003,90265,164436877
india,punjab,2018,pincode,Q2,141008,69917,114343015
india,punjab,2018,pincode,Q2,140301,59441,112261634
india,punjab,2018,pincode,Q2,145001,52318,114417309
india,punjab,2018,pincode,Q2,147001,48770,106055899
india,punjab,2018,pincode,Q2,140603,46762,116522379
india,punjab,2018,pincode,Q2,141010,42451,56408867
india,punjab,2018,pincode,Q2,152116,40513,61261622
india,punjab,2018,pincode,Q2,140308,40380,79761373
india,punjab,2018,district,Q3,ludhiana,778963,1456417150
india,punjab,2018,district,Q3,sas nagar,547349,1070550639
india,punjab,2018,district,Q3,patiala,250988,563579570
india,punjab,2018,district,Q3,jalandhar,215686,521388263
india,punjab,2018,district,Q3,sangrur,206582,284133550
india,punjab,2018,district,Q3,amritsar,195357,530829226
india,punjab,2018,district,Q3,bathinda,187177,400049254
india,punjab,2018,district,Q3,fazilka,157892,270023103
india,punjab,2018,district,Q3,pathankot,108152,279349329
india,punjab,2018,district,Q3,kapurthala,106984,188312115
india,punjab,2018,pincode,Q3,143001,132508,363203159
india,punjab,2018,pincode,Q3,141003,103138,223784770
india,punjab,2018,pincode,Q3,141008,101702,207057061
india,punjab,2018,pincode,Q3,140301,91414,169876182
india,punjab,2018,pincode,Q3,145001,72110,195239034
india,punjab,2018,pincode,Q3,141010,67457,89701910
india,punjab,2018,pincode,Q3,147001,66501,164813593
india,punjab,2018,pincode,Q3,140603,66176,175401277
india,punjab,2018,pincode,Q3,152116,61171,88549420
india,punjab,2018,pincode,Q3,141017,55220,71396001
india,punjab,2018,district,Q4,ludhiana,1098598,2226953590
india,punjab,2018,district,Q4,sas nagar,771033,1538255981
india,punjab,2018,district,Q4,patiala,343229,854933124
india,punjab,2018,district,Q4,jalandhar,309298,787278146
india,punjab,2018,district,Q4,sangrur,300930,429092237
india,punjab,2018,district,Q4,amritsar,300266,797440476
india,punjab,2018,district,Q4,bathinda,253384,614565899
india,punjab,2018,district,Q4,fazilka,213017,434770271
india,punjab,2018,district,Q4,pathankot,155199,443194938
india,punjab,2018,district,Q4,kapurthala,140093,271879526
india,punjab,2018,pincode,Q4,143001,200120,534226148
india,punjab,2018,pincode,Q4,141008,138792,338688168
india,punjab,2018,pincode,Q4,141003,135820,330229652
india,punjab,2018,pincode,Q4,140301,119615,255074649
india,punjab,2018,pincode,Q4,145001,102415,305340100
india,punjab,2018,pincode,Q4,141017,100991,104841268
india,punjab,2018,pincode,Q4,147001,91761,244144950
india,punjab,2018,pincode,Q4,140603,91324,239464387
india,punjab,2018,pincode,Q4,141010,85304,131706706
india,punjab,2018,pincode,Q4,140308,78867,139336182
india,punjab,2019,district,Q1,ludhiana,1955827,3406467299
india,punjab,2019,district,Q1,sas nagar,1284091,2129328199
india,punjab,2019,district,Q1,jalandhar,463733,969367415
india,punjab,2019,district,Q1,patiala,440799,957447018
india,punjab,2019,district,Q1,amritsar,404192,922712816
india,punjab,2019,district,Q1,sangrur,366386,472831751
india,punjab,2019,district,Q1,bathinda,323075,712296730
india,punjab,2019,district,Q1,fazilka,273038,537572832
india,punjab,2019,district,Q1,kapurthala,262162,366249498
india,punjab,2019,district,Q1,hoshiarpur,159087,333307889
india,punjab,2019,pincode,Q1,141003,595707,1215430195
india,punjab,2019,pincode,Q1,140301,280331,550039487
india,punjab,2019,pincode,Q1,143001,271968,612763229
india,punjab,2019,pincode,Q1,141008,162745,345994899
india,punjab,2019,pincode,Q1,141017,160471,132527096
india,punjab,2019,pincode,Q1,141010,151172,166230957
india,punjab,2019,pincode,Q1,140308,143153,189851467
india,punjab,2019,pincode,Q1,144411,133287,138062721
india,punjab,2019,pincode,Q1,140603,119962,290130530
india,punjab,2019,pincode,Q1,147001,118966,276035226
india,punjab,2019,district,Q2,ludhiana,2861806,6103196266
india,punjab,2019,district,Q2,sas nagar,1651321,3186753121
india,punjab,2019,district,Q2,jalandhar,606445,1344928164
india,punjab,2019,district,Q2,amritsar,464671,1153431871
india,punjab,2019,district,Q2,patiala,428732,1033453294
india,punjab,2019,district,Q2,bathinda,314775,796164323
india,punjab,2019,district,Q2,kapurthala,289692,450106236
india,punjab,2019,district,Q2,sangrur,288602,525049272
india,punjab,2019,district,Q2,fazilka,244089,576108452
india,punjab,2019,district,Q2,pathankot,160293,445515294
india,punjab,2019,pincode,Q2,141003,1655885,3715037000
india,punjab,2019,pincode,Q2,140301,656956,1423490829
india,punjab,2019,pincode,Q2,143001,328302,794409456
india,punjab,2019,pincode,Q2,144001,223171,510477228
india,punjab,2019,pincode,Q2,141008,170863,380846189
india,punjab,2019,pincode,Q2,144411,167689,197554456
india,punjab,2019,pincode,Q2,140603,137109,331433988
india,punjab,2019,pincode,Q2,140308,130201,198114779
india,punjab,2019,pincode,Q2,147001,117478,294491672
india,punjab,2019,pincode,Q2,141001,109420,263774700
india,punjab,2019,district,Q3,ludhiana,3105207,7455507218
india,punjab,2019,district,Q3,sas nagar,2133485,3949329973
india,punjab,2019,district,Q3,jalandhar,758891,1632069019
india,punjab,2019,district,Q3,amritsar,675647,1486947290
india,punjab,2019,district,Q3,patiala,648561,1363591162
india,punjab,2019,district,Q3,kapurthala,494918,565670361
india,punjab,2019,district,Q3,bathinda,416734,972384572
india,punjab,2019,district,Q3,sangrur,330365,654399189
india,punjab,2019,district,Q3,fazilka,314556,672363454
india,punjab,2019,district,Q3,pathankot,217743,530602505
india,punjab,2019,pincode,Q3,141003,1510018,4396675867
india,punjab,2019,pincode,Q3,140301,729119,1730389569
india,punjab,2019,pincode,Q3,143001,480086,1033217498
india,punjab,2019,pincode,Q3,144411,339659,256532691
india,punjab,2019,pincode,Q3,141008,247451,536153796
india,punjab,2019,pincode,Q3,144001,242232,628758357
india,punjab,2019,pincode,Q3,140603,203430,428007304
india,punjab,2019,pincode,Q3,140308,179291,247426917
india,punjab,2019,pincode,Q3,147001,172849,390579370
india,punjab,2019,pincode,Q3,141001,155082,356812751
india,punjab,2019,district,Q4,ludhiana,3939299,9747197706
india,punjab,2019,district,Q4,sas nagar,2685032,4949390532
india,punjab,2019,district,Q4,jalandhar,980520,2169729877
india,punjab,2019,district,Q4,amritsar,829302,1950326012
india,punjab,2019,district,Q4,patiala,799674,1781269263
india,punjab,2019,district,Q4,kapurthala,667137,741334179
india,punjab,2019,district,Q4,bathinda,532029,1239636960
india,punjab,2019,district,Q4,sangrur,448960,870965377
india,punjab,2019,district,Q4,fazilka,425525,946156853
india,punjab,2019,district,Q4,pathankot,280434,697314026
india,punjab,2019,pincode,Q4,141003,1876920,5392286092
india,punjab,2019,pincode,Q4,140301,932713,2156605286
india,punjab,2019,pincode,Q4,143001,576382,1354075256
india,punjab,2019,pincode,Q4,144411,465401,320396328
india,punjab,2019,pincode,Q4,141008,448788,1195196785
india,punjab,2019,pincode,Q4,144001,339061,893587638
india,punjab,2019,pincode,Q4,140308,255729,397723966
india,punjab,2019,pincode,Q4,140603,246804,520026888
india,punjab,2019,pincode,Q4,147001,205634,487323192
india,punjab,2019,pincode,Q4,141001,183621,430105795
india,punjab,2020,district,Q1,ludhiana,4234211,9811040748
india,punjab,2020,district,Q1,sas nagar,2856044,4802064278
india,punjab,2020,district,Q1,jalandhar,1138166,2475070637
india,punjab,2020,district,Q1,amritsar,960246,2170491285
india,punjab,2020,district,Q1,patiala,886202,1884698406
india,punjab,2020,district,Q1,kapurthala,733357,736259091
india,punjab,2020,district,Q1,bathinda,601259,1321796468
india,punjab,2020,district,Q1,fazilka,500308,1106991298
india,punjab,2020,district,Q1,sangrur,464316,899705429
india,punjab,2020,district,Q1,hoshiarpur,321185,613999219
india,punjab,2020,pincode,Q1,141008,2204060,6049261691
india,punjab,2020,pincode,Q1,140308,782052,1778464937
india,punjab,2020,pincode,Q1,143001,655170,1503820133
india,punjab,2020,pincode,Q1,144411,502715,294837078
india,punjab,2020,pincode,Q1,144001,399344,1065693560
india,punjab,2020,pincode,Q1,140301,388888,495925984
india,punjab,2020,pincode,Q1,140603,279571,551302646
india,punjab,2020,pincode,Q1,147001,218251,493365771
india,punjab,2020,pincode,Q1,141001,196501,450456150
india,punjab,2020,pincode,Q1,141003,188752,405110896
india,punjab,2020,district,Q2,ludhiana,3918678,9202417232
india,punjab,2020,district,Q2,sas nagar,1839791,3374122041
india,punjab,2020,district,Q2,jalandhar,1023443,2169814875
india,punjab,2020,district,Q2,amritsar,968730,2109955827
india,punjab,2020,district,Q2,patiala,922228,1936659811
india,punjab,2020,district,Q2,bathinda,627821,1418732928
india,punjab,2020,district,Q2,fazilka,593260,1345296833
india,punjab,2020,district,Q2,sangrur,497181,1065127674
india,punjab,2020,district,Q2,hoshiarpur,430930,740901804
india,punjab,2020,district,Q2,pathankot,394701,828442435
india,punjab,2020,pincode,Q2,141008,1933611,5935144850
india,punjab,2020,pincode,Q2,143001,606568,1360267849
india,punjab,2020,pincode,Q2,140308,390635,1048947180
india,punjab,2020,pincode,Q2,144001,293695,836446916
india,punjab,2020,pincode,Q2,140301,242270,396941056
india,punjab,2020,pincode,Q2,140603,230721,453001422
india,punjab,2020,pincode,Q2,145001,206228,470130617
india,punjab,2020,pincode,Q2,147001,196701,439768027
india,punjab,2020,pincode,Q2,141003,165637,327683869
india,punjab,2020,pincode,Q2,141001,162462,353195502
india,punjab,2020,district,Q3,ludhiana,5373096,13411978555
india,punjab,2020,district,Q3,sas nagar,2481665,4322991690
india,punjab,2020,district,Q3,amritsar,1171180,2977010022
india,punjab,2020,district,Q3,jalandhar,1143419,2630961420
india,punjab,2020,district,Q3,patiala,1133088,2639345147
india,punjab,2020,district,Q3,bathinda,761837,1942683602
india,punjab,2020,district,Q3,fazilka,650223,1533956137
india,punjab,2020,district,Q3,sangrur,520244,1244533965
india,punjab,2020,district,Q3,pathankot,447422,1117386418
india,punjab,2020,district,Q3,hoshiarpur,444703,938565050
india,punjab,2020,pincode,Q3,141008,2867721,8360811842
india,punjab,2020,pincode,Q3,143001,769451,1999606622
india,punjab,2020,pincode,Q3,140308,383703,757985873
india,punjab,2020,pincode,Q3,140603,360947,757964358
