country,state,year,quarter,district_name,transaction_count,total_amount
india,rajasthan,2021,Q1,churu district,2731771,6726856130
india,rajasthan,2021,Q1,jaipur district,125917532,223771205713
india,rajasthan,2021,Q1,baran district,1448642,2847364293
india,rajasthan,2021,Q1,bhilwara district,7672484,16416337441
india,rajasthan,2021,Q1,banswara district,691566,1624792469
india,rajasthan,2021,Q1,dungarpur district,611490,1372686858
india,rajasthan,2021,Q1,tonk district,3421206,6186398097
india,rajasthan,2021,Q1,jodhpur district,11409882,24774598219
india,rajasthan,2021,Q1,karauli district,1925731,3977897318
india,rajasthan,2021,Q1,udaipur district,6826421,10957000441
india,rajasthan,2021,Q1,dausa district,4999310,8786072971
india,rajasthan,2021,Q1,nagaur district,4976059,12761075159
india,rajasthan,2021,Q1,bharatpur district,3042043,6708987385
india,rajasthan,2021,Q1,barmer district,4110660,11264935915
india,rajasthan,2021,Q1,ajmer district,7053995,15317166377
india,rajasthan,2021,Q1,chittorgarh district,2948289,6425179621
india,rajasthan,2021,Q1,hanumangarh district,2701068,6539912589
india,rajasthan,2021,Q1,pratapgarh district,538169,1351138009
india,rajasthan,2021,Q1,sawai madhopur district,3177944,5382039395
india,rajasthan,2021,Q1,jalore district,1718704,4884080088
india,rajasthan,2021,Q1,bikaner district,4734203,10056780359
india,rajasthan,2021,Q1,sikar district,7581768,17303999484
india,rajasthan,2021,Q1,dholpur district,999900,2398002048
india,rajasthan,2021,Q1,sirohi district,1515460,3035265055
india,rajasthan,2021,Q1,rajsamand district,1840526,4042427825
india,rajasthan,2021,Q1,jaisalmer district,1725745,3811332821
india,rajasthan,2021,Q1,bundi district,1683993,3089653093
india,rajasthan,2021,Q1,jhalawar district,2097068,4661637193
india,rajasthan,2021,Q1,alwar district,12041829,23497000298
india,rajasthan,2021,Q1,kota district,9133910,15546647728
india,rajasthan,2021,Q1,jhunjhunu district,4350270,10335519087
india,rajasthan,2021,Q2,pali district,3745421,7957453111
india,rajasthan,2021,Q2,ganganagar district,4753914,10746504871
india,rajasthan,2021,Q2,churu district,3649018,8499729274
india,rajasthan,2021,Q2,jaipur district,137247139,248390977964
india,rajasthan,2021,Q2,baran district,1657148,3411039142
india,rajasthan,2021,Q2,bhilwara district,8735150,17984159143
india,rajasthan,2021,Q2,banswara district,848559,1987559372
india,rajasthan,2021,Q2,dungarpur district,760275,1594168931
india,rajasthan,2021,Q2,tonk district,4093452,7422412798
india,rajasthan,2021,Q2,jodhpur district,12941666,27913789331
india,rajasthan,2021,Q2,karauli district,2869692,5673272614
india,rajasthan,2021,Q2,udaipur district,6280736,10800769537
india,rajasthan,2021,Q2,dausa district,6410357,10828124760
india,rajasthan,2021,Q2,nagaur district,6493229,15639817785
india,rajasthan,2021,Q2,bharatpur district,4010426,8730800909
india,rajasthan,2021,Q2,barmer district,5379586,13831654569
india,rajasthan,2021,Q2,ajmer district,7863986,16687418391
india,rajasthan,2021,Q2,chittorgarh district,3344931,7084417204
india,rajasthan,2021,Q2,hanumangarh district,3380981,8144091679
india,rajasthan,2021,Q2,pratapgarh district,671704,1622148152
india,rajasthan,2021,Q2,sawai madhopur district,3904625,6665184242
india,rajasthan,2021,Q2,jalore district,2313815,6248659227
india,rajasthan,2021,Q2,bikaner district,5602946,11924692955
india,rajasthan,2021,Q2,sikar district,8840543,19750164303
india,rajasthan,2021,Q2,dholpur district,1328838,3139295693
india,rajasthan,2021,Q2,sirohi district,1706489,3292314136
india,rajasthan,2021,Q2,rajsamand district,2176976,4463576166
india,rajasthan,2021,Q2,jaisalmer district,2072381,4346891100
india,rajasthan,2021,Q2,bundi district,1995615,3857748495
india,rajasthan,2021,Q2,jhalawar district,2408252,5698521651
india,rajasthan,2021,Q2,alwar district,14291357,26436939537
india,rajasthan,2021,Q2,kota district,9960676,18087598514
india,rajasthan,2021,Q2,jhunjhunu district,5737156,12840869598
india,rajasthan,2021,Q3,pali district,4825668,10052201779
india,rajasthan,2021,Q3,ganganagar district,6733698,13200151369
india,rajasthan,2021,Q3,churu district,4742306,10642136840
india,rajasthan,2021,Q3,jaipur district,193839196,313664435689
india,rajasthan,2021,Q3,baran district,2156975,3989332794
india,rajasthan,2021,Q3,bhilwara district,12558408,23899765687
india,rajasthan,2021,Q3,banswara district,1193693,2610850743
india,rajasthan,2021,Q3,dungarpur district,1021896,2146022634
india,rajasthan,2021,Q3,tonk district,5293345,8710526983
india,rajasthan,2021,Q3,jodhpur district,19263957,38514689412
india,rajasthan,2021,Q3,karauli district,3221955,5947115163
india,rajasthan,2021,Q3,udaipur district,10000681,15950385929
india,rajasthan,2021,Q3,dausa district,8175162,12267753350
india,rajasthan,2021,Q3,nagaur district,8542495,19712431242
india,rajasthan,2021,Q3,bharatpur district,4840142,9542568538
india,rajasthan,2021,Q3,barmer district,7369389,17897391704
india,rajasthan,2021,Q3,ajmer district,12039695,23974005140
india,rajasthan,2021,Q3,chittorgarh district,4916314,9584592196
india,rajasthan,2021,Q3,hanumangarh district,4401750,9676935141
india,rajasthan,2021,Q3,pratapgarh district,951737,2170354158
india,rajasthan,2021,Q3,sawai madhopur district,4881323,7329478651
india,rajasthan,2021,Q3,jalore district,2769584,7412183523
india,rajasthan,2021,Q3,bikaner district,7999407,15396174302
india,rajasthan,2021,Q3,sikar district,12157675,24859966680
india,rajasthan,2021,Q3,dholpur district,1667722,3666631213
india,rajasthan,2021,Q3,sirohi district,2429857,4593398470
india,rajasthan,2021,Q3,rajsamand district,3136695,6345862851
india,rajasthan,2021,Q3,jaisalmer district,3120934,6241304259
india,rajasthan,2021,Q3,bundi district,2707584,4521278251
india,rajasthan,2021,Q3,jhalawar district,3141862,6253079109
india,rajasthan,2021,Q3,alwar district,18956440,31796623472
india,rajasthan,2021,Q3,kota district,13858632,22356848820
india,rajasthan,2021,Q3,jhunjhunu district,7368576,15584852433
india,rajasthan,2021,Q4,pali district,6057183,12994115234
india,rajasthan,2021,Q4,ganganagar district,8184243,16810621864
india,rajasthan,2021,Q4,churu district,5935726,14118707638
india,rajasthan,2021,Q4,jaipur district,231804892,394435778364
india,rajasthan,2021,Q4,baran district,2793598,5264026397
india,rajasthan,2021,Q4,bhilwara district,15373212,29555829037
india,rajasthan,2021,Q4,banswara district,1550961,3356204177
india,rajasthan,2021,Q4,dungarpur district,1353577,2828675179
india,rajasthan,2021,Q4,tonk district,6584281,11053638122
india,rajasthan,2021,Q4,jodhpur district,23671637,49201187505
india,rajasthan,2021,Q4,karauli district,4265646,8113128022
india,rajasthan,2021,Q4,udaipur district,12082286,19874244609
india,rajasthan,2021,Q4,dausa district,10142219,16190233721
india,rajasthan,2021,Q4,nagaur district,10615952,25959911336
india,rajasthan,2021,Q4,bharatpur district,6438461,12862157301
india,rajasthan,2021,Q4,barmer district,9363927,22313160419
india,rajasthan,2021,Q4,ajmer district,15049250,31040109507
india,rajasthan,2021,Q4,chittorgarh district,6261904,12222272566
india,rajasthan,2021,Q4,hanumangarh district,5310780,12582463280
india,rajasthan,2021,Q4,pratapgarh district,1246112,2850194415
india,rajasthan,2021,Q4,sawai madhopur district,6211420,9792493809
india,rajasthan,2021,Q4,jalore district,3636011,9829253225
india,rajasthan,2021,Q4,bikaner district,9810932,19930824235
india,rajasthan,2021,Q4,sikar district,14946567,32671486020
india,rajasthan,2021,Q4,dholpur district,2276540,5074521349
india,rajasthan,2021,Q4,sirohi district,2938452,5709723256
india,rajasthan,2021,Q4,rajsamand district,3904566,7888825387
india,rajasthan,2021,Q4,jaisalmer district,4360030,8928650729
india,rajasthan,2021,Q4,bundi district,3509775,5985136286
india,rajasthan,2021,Q4,jhalawar district,4094768,8244372847
india,rajasthan,2021,Q4,alwar district,23661509,40984441151
india,rajasthan,2021,Q4,kota district,14912645,24168234009
india,rajasthan,2021,Q4,jhunjhunu district,9272535,21099797535
india,rajasthan,2022,Q1,pali district,7186562,14978683154
india,rajasthan,2022,Q1,ganganagar district,9951712,19810362020
india,rajasthan,2022,Q1,churu district,7027393,16182079348
india,rajasthan,2022,Q1,jaipur district,262950613,434507898653
india,rajasthan,2022,Q1,baran district,3313639,6075628390
india,rajasthan,2022,Q1,bhilwara district,18219742,34832214592
india,rajasthan,2022,Q1,banswara district,1934543,4305963325
india,rajasthan,2022,Q1,dungarpur district,1601893,3333483354
india,rajasthan,2022,Q1,tonk district,7525693,12353743560
india,rajasthan,2022,Q1,jodhpur district,27810577,56966935615
india,rajasthan,2022,Q1,karauli district,4947468,8967316935
india,rajasthan,2022,Q1,udaipur district,13527713,22322610837
india,rajasthan,2022,Q1,dausa district,11542170,17674189167
india,rajasthan,2022,Q1,nagaur district,12629151,30251543728
india,rajasthan,2022,Q1,bharatpur district,7655860,14512910848
india,rajasthan,2022,Q1,barmer district,11519794,27090053338
india,rajasthan,2022,Q1,ajmer district,17973292,36567659945
india,rajasthan,2022,Q1,chittorgarh district,7428622,14456333123
india,rajasthan,2022,Q1,hanumangarh district,6377544,14758711603
india,rajasthan,2022,Q1,pratapgarh district,1599079,3515635369
india,rajasthan,2022,Q1,sawai madhopur district,7216366,11027855832
india,rajasthan,2022,Q1,jalore district,4491298,12375235222
india,rajasthan,2022,Q1,bikaner district,11656264,23262580003
india,rajasthan,2022,Q1,sikar district,16975662,35691652892
india,rajasthan,2022,Q1,dholpur district,2778999,5894331701
india,rajasthan,2022,Q1,sirohi district,3353014,6402432686
india,rajasthan,2022,Q1,rajsamand district,4525911,9132121086
india,rajasthan,2022,Q1,jaisalmer district,4838533,9233715982
india,rajasthan,2022,Q1,bundi district,4151689,6974583851
india,rajasthan,2022,Q1,jhalawar district,5038482,9563582630
india,rajasthan,2022,Q1,alwar district,27462202,46051829716
india,rajasthan,2022,Q1,kota district,19207151,30335394639
india,rajasthan,2022,Q1,jhunjhunu district,10543589,22640907821
india,rajasthan,2022,Q2,pali district,8668074,17160215080
india,rajasthan,2022,Q2,ganganagar district,11882025,22557602051
india,rajasthan,2022,Q2,churu district,8257600,18081738963
india,rajasthan,2022,Q2,jaipur district,314511010,497492495896
india,rajasthan,2022,Q2,baran district,3685832,7229260131
india,rajasthan,2022,Q2,bhilwara district,20131391,38273076738
india,rajasthan,2022,Q2,banswara district,2337103,4900005809
india,rajasthan,2022,Q2,dungarpur district,1899171,3638952978
india,rajasthan,2022,Q2,tonk district,8150133,13811523631
india,rajasthan,2022,Q2,jodhpur district,31463295,61614349060
india,rajasthan,2022,Q2,karauli district,5012114,9206349483
india,rajasthan,2022,Q2,udaipur district,15896129,24912652507
india,rajasthan,2022,Q2,dausa district,12578789,19527845596
india,rajasthan,2022,Q2,nagaur district,14631304,33408260595
india,rajasthan,2022,Q2,bharatpur district,8637412,16444974525
india,rajasthan,2022,Q2,barmer district,13273476,29634982538
india,rajasthan,2022,Q2,ajmer district,20900496,40715583331
india,rajasthan,2022,Q2,chittorgarh district,8396831,16148783709
india,rajasthan,2022,Q2,hanumangarh district,7429430,16401668344
india,rajasthan,2022,Q2,pratapgarh district,1885590,4033817039
india,rajasthan,2022,Q2,sawai madhopur district,7873045,12262315403
india,rajasthan,2022,Q2,jalore district,5321185,14025921249
india,rajasthan,2022,Q2,bikaner district,13694139,26087476960
india,rajasthan,2022,Q2,sikar district,19932783,40102076741
india,rajasthan,2022,Q2,dholpur district,3298278,6894675131
india,rajasthan,2022,Q2,sirohi district,4023871,7194139293
india,rajasthan,2022,Q2,rajsamand district,5301424,10184357986
india,rajasthan,2022,Q2,jaisalmer district,5269349,9862231669
india,rajasthan,2022,Q2,bundi district,4673601,8088389075
india,rajasthan,2022,Q2,jhalawar district,5465987,10395227508
india,rajasthan,2022,Q2,alwar district,31488094,50746151172
india,rajasthan,2022,Q2,kota district,22930803,36055197912
india,rajasthan,2022,Q2,jhunjhunu district,12270386,25741220480
india,rajasthan,2022,Q3,pali district,9383118,16882438860
india,rajasthan,2022,Q3,ganganagar district,12803386,22240341715
india,rajasthan,2022,Q3,churu district,8783655,17976361125
india,rajasthan,2022,Q3,jaipur district,377469909,564818218571
india,rajasthan,2022,Q3,baran district,4125706,6742397008
india,rajasthan,2022,Q3,bhilwara district,22210445,37982785217
india,rajasthan,2022,Q3,banswara district,2551714,4868669663
india,rajasthan,2022,Q3,dungarpur district,1877661,3540885656
india,rajasthan,2022,Q3,tonk district,9710550,14504363314
india,rajasthan,2022,Q3,jodhpur district,44177624,78522559026
india,rajasthan,2022,Q3,karauli district,5485874,8907060018
india,rajasthan,2022,Q3,udaipur district,17437737,26920987876
india,rajasthan,2022,Q3,dausa district,12485930,17906746198
india,rajasthan,2022,Q3,nagaur district,17110682,34696357961
india,rajasthan,2022,Q3,bharatpur district,8864216,15557212790
india,rajasthan,2022,Q3,barmer district,13922134,27600044726
india,rajasthan,2022,Q3,ajmer district,28082495,49547976214
india,rajasthan,2022,Q3,chittorgarh district,8973197,15910570305
india,rajasthan,2022,Q3,hanumangarh district,8622983,16877518968
india,rajasthan,2022,Q3,pratapgarh district,2199404,3978539086
india,rajasthan,2022,Q3,sawai madhopur district,8296430,11364739097
india,rajasthan,2022,Q3,jalore district,5150635,12265545245
india,rajasthan,2022,Q3,bikaner district,15580963,27371553576
india,rajasthan,2022,Q3,sikar district,21334188,40269671901
india,rajasthan,2022,Q3,dholpur district,3455237,6522103060
india,rajasthan,2022,Q3,sirohi district,4160902,7173102737
india,rajasthan,2022,Q3,rajsamand district,5484975,10019131487
india,rajasthan,2022,Q3,jaisalmer district,5783678,9725918865
india,rajasthan,2022,Q3,bundi district,5110230,7814818175
india,rajasthan,2022,Q3,jhalawar district,5868488,9351119284
india,rajasthan,2022,Q3,alwar district,35823235,53614596972
india,rajasthan,2022,Q3,kota district,22439613,32238127933
india,rajasthan,2022,Q3,jhunjhunu district,12774366,24776793676
india,rajasthan,2022,Q4,pali district,10687142,19884419970
india,rajasthan,2022,Q4,ganganagar district,14030401,25826856912
india,rajasthan,2022,Q4,churu district,9452402,20708697989
india,rajasthan,2022,Q4,jaipur district,404922774,635458549842
india,rajasthan,2022,Q4,baran district,5031278,8386783739
india,rajasthan,2022,Q4,bhilwara district,27720484,47886590518
india,rajasthan,2022,Q4,banswara district,3121397,5651556910
india,rajasthan,2022,Q4,dungarpur district,2237173,4156369821
india,rajasthan,2022,Q4,tonk district,10011229,15727892323
india,rajasthan,2022,Q4,jodhpur district,65465040,116215227388
india,rajasthan,2022,Q4,karauli district,6393789,10633788953
india,rajasthan,2022,Q4,udaipur district,26954261,41938245496
india,rajasthan,2022,Q4,dausa district,14234349,21761198700
india,rajasthan,2022,Q4,nagaur district,20286836,43215070664
india,rajasthan,2022,Q4,bharatpur district,11015440,19248137810
india,rajasthan,2022,Q4,barmer district,15852440,31377555272
india,rajasthan,2022,Q4,ajmer district,27641155,51933913055
india,rajasthan,2022,Q4,chittorgarh district,9828534,18083165087
india,rajasthan,2022,Q4,hanumangarh district,9449022,19615022393
india,rajasthan,2022,Q4,pratapgarh district,2356939,4292007343
india,rajasthan,2022,Q4,sawai madhopur district,8855496,13187564165
india,rajasthan,2022,Q4,jalore district,6459635,15044710483
india,rajasthan,2022,Q4,bikaner district,16072144,30210151812
india,rajasthan,2022,Q4,sikar district,23710055,48095846111
india,rajasthan,2022,Q4,dholpur district,4127164,7920407018
india,rajasthan,2022,Q4,sirohi district,4625219,8190561974
india,rajasthan,2022,Q4,rajsamand district,6151542,11284318473
india,rajasthan,2022,Q4,jaisalmer district,6820292,12276117814
india,rajasthan,2022,Q4,bundi district,5866314,9265489222
india,rajasthan,2022,Q4,jhalawar district,6716599,11281766014
india,rajasthan,2022,Q4,alwar district,38922404,61077684974
india,rajasthan,2022,Q4,kota district,26571402,37841298987
india,rajasthan,2022,Q4,jhunjhunu district,13984497,29279732154
india,sikkim,2018,Q1,south district,11355,16098282
india,sikkim,2018,Q1,west district,4845,7468491
india,sikkim,2018,Q1,east district,24432,35907388
india,sikkim,2018,Q1,north district,3446,5176776
india,sikkim,2018,Q2,south district,16740,27651617
india,sikkim,2018,Q2,west district,10671,19368446
india,sikkim,2018,Q2,east district,40432,83823658
india,sikkim,2018,Q2,north district,6735,12849363
india,sikkim,2018,Q3,south district,24662,40036375
india,sikkim,2018,Q3,west district,14121,33797876
india,sikkim,2018,Q3,east district,59571,133322127
india,sikkim,2018,Q3,north district,10146,27923847
india,sikkim,2018,Q4,south district,34495,60113689
india,sikkim,2018,Q4,west district,19567,51859359
india,sikkim,2018,Q4,east district,84485,216960325
india,sikkim,2018,Q4,north district,15986,54207984
india,sikkim,2019,Q1,south district,47506,76869333
india,sikkim,2019,Q1,west district,21489,46329216
india,sikkim,2019,Q1,east district,155482,291845617
india,sikkim,2019,Q1,north district,15810,42949466
india,sikkim,2019,Q2,south district,45712,82937894
india,sikkim,2019,Q2,west district,26024,63325567
india,sikkim,2019,Q2,east district,297652,538259507
india,sikkim,2019,Q2,north district,18856,54371272
india,sikkim,2019,Q3,south district,61142,106415589
india,sikkim,2019,Q3,west district,33550,66514136
india,sikkim,2019,Q3,east district,429201,643298304
india,sikkim,2019,Q3,north district,28543,68488417
india,sikkim,2019,Q4,south district,73099,121803196
india,sikkim,2019,Q4,west district,43955,92445262
india,sikkim,2019,Q4,east district,616761,877636921
india,sikkim,2019,Q4,north district,33255,84624221
india,sikkim,2020,Q1,south district,82456,138401236
india,sikkim,2020,Q1,west district,49913,100981561
india,sikkim,2020,Q1,east district,360279,729478141
india,sikkim,2020,Q1,north district,35470,84615332
india,sikkim,2020,Q2,south district,95669,152837659
india,sikkim,2020,Q2,west district,69860,121265798
india,sikkim,2020,Q2,east district,304581,653853477
india,sikkim,2020,Q2,north district,47621,126661852
india,sikkim,2020,Q3,south district,104888,202497013
india,sikkim,2020,Q3,west district,79994,165556236
india,sikkim,2020,Q3,east district,353881,869648385
india,sikkim,2020,Q3,north district,57672,163225093
india,sikkim,2020,Q4,south district,130339,292804584
india,sikkim,2020,Q4,west district,95163,245657098
india,sikkim,2020,Q4,east district,428732,1129627876
india,sikkim,2020,Q4,north district,80801,251186246
india,sikkim,2021,Q1,south district,127233,310128541
india,sikkim,2021,Q1,west district,88532,254432217
india,sikkim,2021,Q1,east district,516158,1432658383
india,sikkim,2021,Q1,north district,68266,220448584
india,sikkim,2021,Q2,south district,157530,344012187
india,sikkim,2021,Q2,west district,102322,248942844
india,sikkim,2021,Q2,east district,635504,1575867390
india,sikkim,2021,Q2,north district,81358,256077157
india,sikkim,2021,Q3,south district,188063,416609481
india,sikkim,2021,Q3,west district,116665,312940476
india,sikkim,2021,Q3,east district,757493,1937906268
india,sikkim,2021,Q3,north district,98373,321880637
india,sikkim,2021,Q4,south district,238464,546711693
india,sikkim,2021,Q4,west district,146397,436365769
india,sikkim,2021,Q4,east district,1071092,2791933180
india,sikkim,2021,Q4,north district,128392,421772618
india,sikkim,2022,Q1,south district,281076,619438912
india,sikkim,2022,Q1,west district,165446,468296204
india,sikkim,2022,Q1,east district,1173942,2887894588
india,sikkim,2022,Q1,north district,123838,391801570
india,sikkim,2022,Q2,south district,391808,756330708
india,sikkim,2022,Q2,west district,215921,578171483
india,sikkim,2022,Q2,east district,1540255,3736097005
india,sikkim,2022,Q2,north district,174097,540506472
india,sikkim,2022,Q3,south district,406488,760409362
india,sikkim,2022,Q3,west district,204845,503543689
india,sikkim,2022,Q3,east district,1604446,3375012613
india,sikkim,2022,Q3,north district,180979,523914878
india,sikkim,2022,Q4,south district,410951,731151545
india,sikkim,2022,Q4,west district,222875,569473212
india,sikkim,2022,Q4,east district,2227237,4615052808
india,sikkim,2022,Q4,north district,197276,542707823
india,tamil-nadu,2018,Q1,tiruchirappalli district,149186,262528157
india,tamil-nadu,2018,Q1,ramanathapuram district,24581,45696810
india,tamil-nadu,2018,Q1,krishnagiri district,153618,253907426
india,tamil-nadu,2018,Q1,cuddalore district,89956,139521484
india,tamil-nadu,2018,Q1,kancheepuram district,308279,538409899
india,tamil-nadu,2018,Q1,tiruppur district,239740,423271979
india,tamil-nadu,2018,Q1,dharmapuri district,63975,104176495
india,tamil-nadu,2018,Q1,thoothukkudi district,37172,55782894
india,tamil-nadu,2018,Q1,thanjavur district,88574,145796314
india,tamil-nadu,2018,Q1,madurai district,129858,232151304
india,tamil-nadu,2018,Q1,tiruvannamalai district,72372,91216191
india,tamil-nadu,2018,Q1,salem district,219916,375963971
india,tamil-nadu,2018,Q1,nagapattinam district,25394,46160213
india,tamil-nadu,2018,Q1,tirupathur district,38799,56805034
india,tamil-nadu,2018,Q1,ariyalur district,16068,28339477
india,tamil-nadu,2018,Q1,chennai district,2656230,4281137762
india,tamil-nadu,2018,Q1,the nilgiris district,29334,55552425
india,tamil-nadu,2018,Q1,erode district,114560,198072372
india,tamil-nadu,2018,Q1,karur district,42198,76141519
india,tamil-nadu,2018,Q1,kallakkurichi district,32666,53643331
india,tamil-nadu,2018,Q1,viluppuram district,59239,96341148
india,tamil-nadu,2018,Q1,pudukkottai district,35973,65083487
india,tamil-nadu,2018,Q1,perambalur district,13293,19364164
india,tamil-nadu,2018,Q1,coimbatore district,533919,913824434
india,tamil-nadu,2018,Q1,virudhunagar district,40154,64399880
india,tamil-nadu,2018,Q1,dindigul district,65863,118771377
india,tamil-nadu,2018,Q1,sivaganga district,34130,63944318
india,tamil-nadu,2018,Q1,tenkasi district,24822,39439630
india,tamil-nadu,2018,Q1,chengalpattu district,569483,1030187164
india,tamil-nadu,2018,Q1,kanniyakumari district,44474,72304912
india,tamil-nadu,2018,Q1,tirunelveli district,50976,96759984
india,tamil-nadu,2018,Q1,thiruvallur district,413340,730210413
india,tamil-nadu,2018,Q1,theni district,33275,54074355
india,tamil-nadu,2018,Q1,ranipet district,50346,68782429
india,tamil-nadu,2018,Q1,namakkal district,99497,178022610
india,tamil-nadu,2018,Q1,vellore district,104902,153394007
india,tamil-nadu,2018,Q1,thiruvarur district,20460,32378308
india,tamil-nadu,2018,Q2,tiruchirappalli district,245903,507249777
india,tamil-nadu,2018,Q2,ramanathapuram district,41164,95315460
india,tamil-nadu,2018,Q2,krishnagiri district,240421,518922355
india,tamil-nadu,2018,Q2,cuddalore district,135570,254106751
india,tamil-nadu,2018,Q2,kancheepuram district,460276,926687779
india,tamil-nadu,2018,Q2,tiruppur district,391330,829169121
india,tamil-nadu,2018,Q2,dharmapuri district,98177,198033255
india,tamil-nadu,2018,Q2,thoothukkudi district,59562,110287284
india,tamil-nadu,2018,Q2,thanjavur district,124870,260046384
india,tamil-nadu,2018,Q2,madurai district,213788,460415565
india,tamil-nadu,2018,Q2,tiruvannamalai district,103318,171723407
india,tamil-nadu,2018,Q2,salem district,333175,709542959
india,tamil-nadu,2018,Q2,nagapattinam district,41103,86466039
india,tamil-nadu,2018,Q2,tirupathur district,58068,115249602
india,tamil-nadu,2018,Q2,ariyalur district,26224,55081294
india,tamil-nadu,2018,Q2,chennai district,3719593,7305357440
india,tamil-nadu,2018,Q2,the nilgiris district,55793,110994324
india,tamil-nadu,2018,Q2,erode district,175257,367928461
india,tamil-nadu,2018,Q2,karur district,66337,137504455
india,tamil-nadu,2018,Q2,kallakkurichi district,52388,103911012
india,tamil-nadu,2018,Q2,viluppuram district,90084,170473508
india,tamil-nadu,2018,Q2,pudukkottai district,58403,120759489
india,tamil-nadu,2018,Q2,perambalur district,20977,37294395
india,tamil-nadu,2018,Q2,coimbatore district,871802,1722112067
india,tamil-nadu,2018,Q2,virudhunagar district,65145,129048297
india,tamil-nadu,2018,Q2,dindigul district,115319,243396384
india,tamil-nadu,2018,Q2,sivaganga district,55874,121656962
india,tamil-nadu,2018,Q2,tenkasi district,44391,87372014
india,tamil-nadu,2018,Q2,chengalpattu district,829689,1681243536
india,tamil-nadu,2018,Q2,kanniyakumari district,72489,140282942
india,tamil-nadu,2018,Q2,tirunelveli district,78667,174732671
india,tamil-nadu,2018,Q2,thiruvallur district,615860,1281039198
india,tamil-nadu,2018,Q2,theni district,51064,112377995
india,tamil-nadu,2018,Q2,ranipet district,71093,136204501
india,tamil-nadu,2018,Q2,namakkal district,145248,321879409
india,tamil-nadu,2018,Q2,vellore district,130871,264336044
india,tamil-nadu,2018,Q2,thiruvarur district,32835,57642123
india,tamil-nadu,2018,Q3,tiruchirappalli district,342744,723073924
india,tamil-nadu,2018,Q3,ramanathapuram district,60779,131442381
india,tamil-nadu,2018,Q3,krishnagiri district,421247,853575950
india,tamil-nadu,2018,Q3,cuddalore district,187987,378478273
india,tamil-nadu,2018,Q3,kancheepuram district,766192,1416878619
india,tamil-nadu,2018,Q3,tiruppur district,583538,1259741718
india,tamil-nadu,2018,Q3,dharmapuri district,147916,329348880
india,tamil-nadu,2018,Q3,thoothukkudi district,89821,169828310
india,tamil-nadu,2018,Q3,thanjavur district,278585,420498499
india,tamil-nadu,2018,Q3,madurai district,322515,702347696
india,tamil-nadu,2018,Q3,tiruvannamalai district,147281,281481591
india,tamil-nadu,2018,Q3,salem district,484460,980781000
india,tamil-nadu,2018,Q3,nagapattinam district,62869,130013330
india,tamil-nadu,2018,Q3,tirupathur district,81720,169304781
india,tamil-nadu,2018,Q3,ariyalur district,38743,96680828
india,tamil-nadu,2018,Q3,chennai district,5887343,10122319547
india,tamil-nadu,2018,Q3,the nilgiris district,103580,182889097
india,tamil-nadu,2018,Q3,erode district,266272,545919227
india,tamil-nadu,2018,Q3,karur district,96467,215593652
india,tamil-nadu,2018,Q3,kallakkurichi district,74082,159528291
india,tamil-nadu,2018,Q3,viluppuram district,131381,258888256
india,tamil-nadu,2018,Q3,pudukkottai district,88258,194004461
india,tamil-nadu,2018,Q3,perambalur district,30141,63352508
india,tamil-nadu,2018,Q3,coimbatore district,1469560,2559173878
india,tamil-nadu,2018,Q3,virudhunagar district,93460,204113703
india,tamil-nadu,2018,Q3,dindigul district,169183,369315588
india,tamil-nadu,2018,Q3,sivaganga district,83843,201469521
india,tamil-nadu,2018,Q3,tenkasi district,79752,137939888
india,tamil-nadu,2018,Q3,chengalpattu district,1337462,2362109205
india,tamil-nadu,2018,Q3,kanniyakumari district,98676,207727734
india,tamil-nadu,2018,Q3,tirunelveli district,129280,265496869
india,tamil-nadu,2018,Q3,thiruvallur district,957503,1926378414
india,tamil-nadu,2018,Q3,theni district,74842,164986424
india,tamil-nadu,2018,Q3,ranipet district,104100,201826720
india,tamil-nadu,2018,Q3,namakkal district,226575,464581650
india,tamil-nadu,2018,Q3,vellore district,209932,386936905
india,tamil-nadu,2018,Q3,thiruvarur district,45989,92064901
india,tamil-nadu,2018,Q4,tiruchirappalli district,521026,1117403132
india,tamil-nadu,2018,Q4,ramanathapuram district,90608,207229163
india,tamil-nadu,2018,Q4,krishnagiri district,593519,1260396240
india,tamil-nadu,2018,Q4,cuddalore district,294247,572315407
india,tamil-nadu,2018,Q4,kancheepuram district,1161731,2100098547
india,tamil-nadu,2018,Q4,tiruppur district,811860,1780229997
india,tamil-nadu,2018,Q4,dharmapuri district,247249,536806090
india,tamil-nadu,2018,Q4,thoothukkudi district,141155,272818734
india,tamil-nadu,2018,Q4,thanjavur district,278646,542255739
india,tamil-nadu,2018,Q4,madurai district,474612,1067216902
india,tamil-nadu,2018,Q4,tiruvannamalai district,242571,468651175
india,tamil-nadu,2018,Q4,salem district,696312,1471377592
india,tamil-nadu,2018,Q4,nagapattinam district,96224,186021593
india,tamil-nadu,2018,Q4,tirupathur district,143871,291583053
india,tamil-nadu,2018,Q4,ariyalur district,62904,129214698
india,tamil-nadu,2018,Q4,chennai district,8007699,14632395110
india,tamil-nadu,2018,Q4,the nilgiris district,134481,283004973
india,tamil-nadu,2018,Q4,erode district,386966,835595470
india,tamil-nadu,2018,Q4,karur district,146709,306020888
india,tamil-nadu,2018,Q4,kallakkurichi district,126126,268522823
india,tamil-nadu,2018,Q4,viluppuram district,214391,408880677
